2025	22	解答	随机变量函数的期望	全概率公式	泊松分布的概率计算
2026	1	选择	隐函数求偏导
2026	2	选择	幂级数的收敛半径与收敛域	上极限求收敛半径
2026	3	选择	凹凸性与弦的位置关系	函数凹凸性
2026	4	选择	三重积分的对称性	三重积分的奇偶对称性
2026	5	选择	置换矩阵与正交矩阵	伴随矩阵性质 AA*=|A|E
2026	6	选择	向量组线性表示的条件	方程组同解与秩的关系
2026	7	选择	二次曲面的标准方程与正负惯性指数	正交变换化二次型为标准形
2026	8	选择	随机变量函数的期望	方差的性质
2026	9	选择	分布函数的线性变换	正态分布的对称性与标准化
2026	10	选择	几何分布的无记忆性	条件概率与乘法公式
2026	11	填空	旋度的计算	散度的计算
2026	12	填空	等价无穷小替换求极限	泰勒公式展开
2026	13	填空	参数方程求二阶导数
2026	14	填空	反常积分的计算	分部积分法
2026	15	填空	实对称矩阵的特征值与特征向量	特征值的范围与判别式
2026	16	填空	协方差的计算	泊松分布的数字特征
2026	17	解答	多元函数无条件极值
2026	18	解答	多元复合函数的二阶偏导数	可降阶的二阶微分方程	二阶常系数非齐次线性微分方程
2026	19	解答	格林公式挖奇点法	补线法计算曲线积分
2026	20	解答	变限积分的性质	罗尔定理的重复使用	介值定理
2026	21	解答	极大线性无关组与向量组的秩	矩阵方程的求解	矩阵高次幂的计算
2026	22	解答	最小值的分布与概率密度	无偏估计的判定	最大似然估计量
